key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,position
188,P-22789,Al-Anazi,Awad,1968-09-24,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Awad_Al-Anazi,defender
189,P-88607,Al-Anberi,Abdulaziz,1954-01-03,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Abdulaziz_Al-Anberi,forward
190,P-45367,Al-Antaif,Tisir,1974-02-16,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Tisir_Al-Antaif,goal_keeper
191,P-67035,Al-Aqidi,Nawaf,2000-05-10,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Nawaf_Al-Aqidi,goal_keeper
192,P-58952,Al-Bahri,Ahmed,1980-09-18,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Ahmed_Al-Bahri,defender
193,P-23379,Al-Bishi,Fahad,1965-09-10,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Fahad_Al-Bishi,midfielder
194,P-60833,Al-Bishi,Mohamed,1987-05-03,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Mohamed_Al-Bishi,defender
195,P-94422,Al-Breik,Mohammed,1992-09-15,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mohammed_Al-Breik,defender
196,P-87284,Al-Bulaihi,Ali,1989-11-21,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ali_Al-Bulaihi,defender
197,P-51432,Al-Buloushi,Abdulaziz,1962-12-04,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Abdulaziz_Al-Buloushi,forward
198,P-49203,Al-Buloushi,Abdullah,1960-02-16,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Abdullah_Al-Buloushi,forward
199,P-89845,Al-Buraikan,Firas,2000-05-14,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Firas_Al-Buraikan,forward
200,P-33410,Al-Dakhil,Faisal,1957-08-13,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Faisal_Al-Dakhil,forward
201,P-77098,Al-Dawod,Saleh,1968-09-24,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Saleh_Al-Dawod,defender
202,P-10907,Al-Dawsari,Nasser,1998-12-19,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Nasser_Al-Dawsari,midfielder
203,P-70583,Al-Dawsari,Salem,1991-08-19,0,0,0,1,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Salem_Al-Dawsari,midfielder
204,P-12996,Al-Deayea,Mohamed,1972-08-02,0,1,0,0,0,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Mohamed_Al-Deayea,goal_keeper
205,P-53448,Al-Dokhi,Ahmed,1976-10-25,0,0,1,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Ahmed_Dokhi,defender
206,P-60332,Al-Dosari,Abdullah,1969-11-01,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Abdullah_Al-Dosari,defender
207,P-17941,Al-Dosari,Khamis,1973-09-08,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Khamis_Al-Dosari,midfielder
208,P-85019,Al-Dosari,Obeid,1975-10-02,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Obeid_Al-Dosari,forward
209,P-93688,Al-Faraj,Salman,1989-08-01,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Salman_Al-Faraj,midfielder
210,P-00585,Al-Ghamdi,Omar,1979-04-11,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Omar_Al-Ghamdi,midfielder
211,P-90719,Al-Ghanim,Nassir,1961-04-04,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Nassir_Al-Ghanim,midfielder
212,P-06789,Al-Ghannam,Sultan,1994-05-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sultan_Al-Ghannam,defender
213,P-39267,Al-Ghesheyan,Fahad,1973-08-01,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Fahad_Al-Ghesheyan,forward
214,P-17103,Al-Haddad,Abdulrahman,1966-03-23,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Abdulrahman_Al-Haddad,defender
215,P-32314,Al-Haddad,Muayad,1960-01-01,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Muayad_Al-Haddad,forward
216,P-93316,Al-Hadhrami,Naif,2001-07-18,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Naif_Al-Hadhrami,midfielder
217,P-43921,Al-Hajri,Salem,1996-04-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Salem_Al-Hajri,midfielder
218,P-81321,Al-Harbi,Ibrahim,1975-07-10,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Ibrahim_Al-Harbi,midfielder
219,P-91707,Al-Harbi,Mansoor,1987-10-19,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Mansoor_Al-Harbi_(footballer,_born_1987)",defender
220,P-16522,Al-Harthi,Mohsin,1976-07-17,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mohsin_al-Harthi,defender
221,P-88984,Al-Harthi,Saad,1984-02-03,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Saad_Al-Harthi,forward
222,P-08051,Al-Hashash,Sami,1959-09-15,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sami_Al-Hashash,defender
223,P-45413,Al-Hassan,Ali,1997-03-04,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ali_Al-Hassan,midfielder
224,P-38732,Al-Haydos,Hassan,1990-12-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hassan_Al-Haydos,midfielder
225,P-36914,Al-Helwah,Ibrahim,1972-08-18,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Ibrahim_Al-Helwah,goal_keeper
226,P-90628,Al-Houti,Saad,1954-05-24,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Saad_Al-Houti,midfielder
227,P-88041,Al-Jaber,Sami,1972-12-11,0,0,0,0,1,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Sami_Al-Jaber,forward
228,P-55518,Al-Jahani,Mohammed,1974-09-28,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mohammed_Al-Jahani,defender
229,P-28313,Al-Janoubi,Abdulaziz,1974-07-21,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Abdulaziz_Al-Janoubi,defender
230,P-68738,Al-Jasem,Waleed,1959-11-18,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Waleed_Al-Jasem,defender
231,P-66636,Al-Jassim,Taisir,1984-07-25,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Taisir_Al-Jassim,midfielder
232,P-26868,Al-Jumaan,Abdullah,1977-11-10,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Abdullah_Al-Jumaan,forward
233,P-82537,Al-Khaibari,Abdullah,1996-08-16,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Abdullah_Al-Khaibari,midfielder
234,P-04434,Al-Khaibri,Abdulmalek,1986-03-13,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Abdulmalek_Al-Khaibri,midfielder
235,P-76946,Al-Khathran,Abdulaziz,1973-07-31,0,0,1,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Abdulaziz_Khathran,defender
236,P-44462,Al-Khilaiwi,Mohammed,1971-08-21,0,0,1,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Mohammed_Al-Khilaiwi,defender
237,P-29107,Al-Khojali,Mohammed,1973-01-15,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Mohammed_Al-Khojali,goal_keeper
238,P-20216,Al-Malki,Abdulellah,1994-10-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Abdulellah_Al-Malki,midfielder
239,P-61496,Al-Mayouf,Abdullah,1987-01-23,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Abdullah_Al-Mayouf,goal_keeper
240,P-89920,Al-Mehallel,Fahad,1970-11-11,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Fahad_Al-Mehallel,forward
241,P-77853,Al-Mogahwi,Housain,1988-03-24,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Housain_Al-Mogahwi,midfielder
242,P-48279,Al-Montashari,Hamad,1982-06-22,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Hamad_Al-Montashari,defender
243,P-40442,Al-Mosailem,Yasser,1984-02-27,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Yasser_Al-Mosailem,goal_keeper
244,P-24301,Al-Muwallad,Fahad,1994-09-14,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Fahad_Al-Muwallad,forward
245,P-78753,Al-Muwallid,Khalid,1971-11-23,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Khaled_Al-Muwallid,midfielder
246,P-87569,Al-Najei,Sami,1997-02-07,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sami_Al-Najei,midfielder
247,P-41428,Al-Owairan,Saeed,1967-08-19,0,0,0,1,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Saeed_Al-Owairan,midfielder
248,P-85438,Al-Owais,Mohammed,1991-10-10,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mohammed_Al-Owais,goal_keeper
249,P-15273,Al-Qabendi,Jamal,1959-04-07,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jamal_Al-Qabendi,defender
250,P-84226,Al-Qadi,Naif,1979-04-03,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Naif_Al-Qadi,defender
251,P-87114,Al-Qahtani,Yasser,1982-10-10,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Yasser_Al-Qahtani,forward
252,P-15161,Al-Rawi,Bassam,1997-12-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Bassam_Al-Rawi,defender
253,P-06659,Al-Rubaie,Mohammed,1997-08-14,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Al-Rubaie,goal_keeper
254,P-43829,Al-Sadiq,Hussein,1973-10-15,0,1,0,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Hussein_Al-Sadiq,goal_keeper
255,P-83734,Al-Sahlawi,Mohammad,1987-01-10,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Mohammad_Al-Sahlawi,forward
256,P-92151,Al-Shahrani,Ibrahim,1974-07-21,0,0,0,1,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Ibrahim_Al-Shahrani,midfielder
257,P-45457,Al-Shahrani,Yasser,1992-05-25,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Yasser_Al-Shahrani,defender
258,P-11262,Al-Shalhoub,Mohammad,1980-12-08,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Mohammad_Al-Shalhoub,midfielder
259,P-70879,Al-Sheeb,Saad,1990-02-19,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Saad_Al-Sheeb,goal_keeper
260,P-48349,Al-Shehri,Fouzi,1980-05-15,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Fouzi_Al-Shehri,defender
261,P-37308,Al-Shehri,Saleh,1993-11-01,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Saleh_Al-Shehri,forward
262,P-23568,Al-Shehri,Yahya,1990-06-26,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Yahya_Al-Shehri,midfielder
263,P-61662,Al-Shemmari,Hamoud,1960-09-26,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Hamoud_Al-Shemmari,defender
264,P-88598,Al-Suwayed,Yussef,1958-09-20,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Yussef_Al-Suwayed,midfielder
265,P-02755,Al-Taifi,Yassir,1971-05-10,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Yassir_Al-Taifi,defender
266,P-11032,Al-Talyani,Adnan,1964-10-30,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Adnan_Al_Talyani,forward
267,P-93173,Al-Tambakti,Hassan,1999-02-09,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Hassan_Al-Tambakti,defender
268,P-21692,Al-Tarabulsi,Ahmed,1947-03-22,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Ahmed_Al-Tarabulsi,goal_keeper
269,P-20886,Al-Temyat,Nawaf,1976-06-28,0,0,0,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Nawaf_Al-Temyat,midfielder
270,P-12568,Al-Thagafi,Mansour,1979-01-14,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mansour_Al-Thagafi,defender
271,P-30161,Al-Thunayan,Yousuf,1963-11-18,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Yousuf_Al-Thunayan,midfielder
272,P-75813,Al-Waked,Abdullah,1975-09-29,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Abdullah_Al-Waked,midfielder
273,P-00683,Al-Yami,Al Hasan,1972-08-21,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Al_Hasan_Al-Yami,forward
274,P-57100,Alaaeldin,Ahmed,1993-01-31,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ahmed_Alaaeldin,forward
275,P-30493,Aladzhov,Stefan,1947-10-18,0,0,1,0,0,2,"1970, 1974",https://en.wikipedia.org/wiki/Stefan_Aladzhov,defender
276,P-35111,Alagich,Dianne,1979-05-12,1,0,1,0,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Dianne_Alagich,defender
277,P-50217,Alaoui,Ahmed,1949-01-01,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Ahmed_Alaoui,forward
278,P-62567,Alaoui,Zakaria,1966-06-17,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Zakaria_Alaoui,goal_keeper
279,P-01416,Alba,Jordi,1989-03-21,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Jordi_Alba,defender
280,P-32516,Albarrac?n,Ernesto,1907-09-25,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Ernesto_Albarrac%C3%ADn,midfielder
281,P-21683,Albelda,David,1977-09-01,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/David_Albelda,midfielder
282,P-21188,Albert,Fl?ri?n,1941-09-15,0,0,0,1,1,2,"1962, 1966","https://en.wikipedia.org/wiki/Fl%C3%B3ri%C3%A1n_Albert,_Sr.",midfielder
283,P-43307,Albert,Philippe,1967-08-10,0,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Philippe_Albert,defender
284,P-87231,Albertini,Demetrio,1971-08-23,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Demetrio_Albertini,midfielder
285,P-25829,Alberto,Carlos,1944-07-17,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Carlos_Alberto_Torres,defender
286,P-70569,Alberto,Julio,1958-10-07,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Julio_Alberto,defender
287,P-73673,Albertosi,Enrico,1939-11-02,0,1,0,0,0,4,"1962, 1966, 1970, 1974",https://en.wikipedia.org/wiki/Enrico_Albertosi,goal_keeper
288,P-24647,Albiol,Ra?l,1985-09-04,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Ra%C3%BAl_Albiol,defender
289,P-39517,Albiston,Arthur,1957-07-14,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Arthur_Albiston,defender
290,P-75764,Albornoz,Miiko,1990-11-30,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Miiko_Albornoz,defender
291,P-43807,Alborta,Mario,1910-09-19,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Mario_Alborta,forward
292,P-82536,Albrecht,Ernst,1907-11-12,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Ernst_Albrecht_(footballer),midfielder
293,P-06647,Albrecht,Milan,1950-07-16,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Milan_Albrecht,forward
294,P-27099,Albrecht,Rafael,1941-08-23,0,0,1,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Rafael_Albrecht,defender
295,P-59999,Albright,Chris,1979-01-14,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Chris_Albright,defender
296,P-76189,Albu,Gheorghe,1909-09-12,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Gheorghe_Albu,defender
297,P-87859,Alcaraz,Antol?n,1982-07-30,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Antol%C3%ADn_Alcaraz,defender
298,P-34547,Alcaraz,Francisco,1960-10-04,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Francisco_Alcaraz_(footballer),forward
299,P-09225,Alcazar,Joseph,1911-06-15,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Joseph_Alcazar,forward
300,P-66524,Alcindo,not applicable,1945-12-16,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Alcindo_Martha_de_Freitas,forward
301,P-56505,Aldair,not applicable,1965-11-30,0,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Aldair,defender
302,P-70547,Alderweireld,Toby,1989-03-02,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Toby_Alderweireld,defender
303,P-42603,Aldridge,John,1958-09-18,0,0,0,0,1,2,"1990, 1994",https://en.wikipedia.org/wiki/John_Aldridge,forward
304,P-86677,Aleinikov,Sergei,1961-11-07,0,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Sergei_Aleinikov,midfielder
305,P-80210,Alejandrez,Juan Manuel,1944-05-17,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Juan_Manuel_Alejandrez,defender
306,P-96679,Aleksandrov,Petar,1962-12-07,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Petar_Aleksandrov,forward
307,P-76896,Alem?o,not applicable,1961-11-22,0,0,0,1,0,2,"1986, 1990","https://en.wikipedia.org/wiki/Alem%C3%A3o_(footballer,_born_1961)",midfielder
308,P-82861,Alenemeh,Ahmad,1982-10-10,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Ahmad_Alenemeh,defender
309,P-51792,Alenichev,Dmitri,1972-10-20,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Dmitri_Alenichev,midfielder
310,P-76817,Alexander,Lee,1991-09-23,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Lee_Alexander_(footballer),goal_keeper
311,P-05318,Alexander-Arnold,Trent,1998-10-07,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Trent_Alexander-Arnold,defender
312,P-42808,Alexandersson,Niclas,1971-12-29,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Niclas_Alexandersson,midfielder
313,P-80966,Alexandris,Alexis,1968-10-21,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexandris,forward
314,P-22433,Alexanko,Jos? Ram?n,1956-05-19,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_Alexanko,defender
315,P-20597,Alexiou,Alexis,1963-09-08,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Alexandros_Alexiou,defender
316,P-98623,Alexoudis,Alexis,1972-06-20,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexoudis,forward
317,P-21488,Alfaro,Mauricio,1956-02-13,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Mauricio_Alfaro,midfielder
318,P-82853,Alfaro,Wardy,1977-12-31,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Wardy_Alfaro,goal_keeper
319,P-00034,Alfonso,not applicable,1972-09-26,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Alfonso_P%C3%A9rez,forward
320,P-83086,Alfredo,not applicable,1920-01-01,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Alfredo_Ramos_dos_Santos,forward
321,P-93949,Alfredo,not applicable,1924-10-27,0,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Alfredo_Ramos_(Brazilian_footballer),defender
322,P-06277,Alfredo,not applicable,1946-10-18,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Alfredo_Mostarda_Filho,defender
323,P-11079,Algara?az,V?ctor Celestino,1926-04-06,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/V%C3%ADctor_Celestino_Algara%C3%B1az,forward
324,P-01930,Ali,Almoez,1996-08-19,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Almoez_Ali,forward
325,P-32244,Ali,Jamal,1956-02-02,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jamal_Ali,midfielder
326,P-09384,Aline,not applicable,1982-07-06,1,1,0,0,0,1,2019,"https://en.wikipedia.org/wiki/Aline_(footballer,_born_1989)",goal_keeper
327,P-84724,Aline,not applicable,1982-07-06,1,0,1,0,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Aline_Pellegrino,defender
328,P-67549,Alisa,Rukpinij,1995-02-02,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Alisa_Rukpinij,forward
329,P-21531,Alisson,not applicable,1992-10-02,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Alisson,goal_keeper
330,P-76590,Alkorta,Rafael,1968-09-16,0,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Rafael_Alkorta,defender
331,P-85841,Allahverdi,Javad,1954-07-16,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Javad_Allahverdi,defender
332,P-72460,Allan,Thomson,1946-10-05,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Thomson_Allan,goal_keeper
333,P-56076,Allawi,Karim,1960-04-01,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Karim_Allawi,defender
334,P-08949,Allawi,Khalil,1958-09-06,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Khalil_Allawi,defender
335,P-45212,Allb?ck,Marcus,1973-07-05,0,0,0,0,1,2,"2002, 2006",https://en.wikipedia.org/wiki/Marcus_Allb%C3%A4ck,forward
336,P-71223,Allchurch,Ivor,1929-10-16,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Ivor_Allchurch,forward
337,P-00452,Allchurch,Len,1933-09-12,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Len_Allchurch,midfielder
338,P-22402,Allemandi,Luigi,1903-11-18,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Luigi_Allemandi,defender
339,P-14618,Allemann,Anton,1936-01-06,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Anton_Allemann,midfielder
340,P-71588,Allemann,Willy,1942-06-10,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Willy_Allemann,defender
341,P-92761,Allen,Joe,1990-03-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Allen,midfielder
342,P-86560,Allen,Teigen,1994-02-12,1,0,1,0,0,2,"2011, 2019",https://en.wikipedia.org/wiki/Teigen_Allen,defender
343,P-45540,Allentoft,Bettina,1973-11-16,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Bettina_Allentoft,defender
344,P-60374,Alleway,Laura,1989-11-28,1,0,1,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Laura_Brock,defender
345,P-65532,Allg?wer,Karl,1957-01-05,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Karl_Allg%C3%B6wer,midfielder
346,P-83363,Alli,Dele,1996-04-11,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Dele_Alli,midfielder
347,P-13711,Allmann,Amy,1965-03-25,1,1,0,0,0,1,1991,https://en.wikipedia.org/wiki/Amy_Griffin,goal_keeper
348,P-95392,Allofs,Klaus,1956-12-05,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Klaus_Allofs,forward
349,P-17092,Allofs,Thomas,1959-11-17,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Thomas_Allofs,forward
350,P-56659,Almada,Thiago,2001-04-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Thiago_Almada,midfielder
351,P-60080,Almaraz,B?rbara,1979-05-04,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/B%C3%A1rbara_Almaraz,defender
352,P-82027,Almeida,Anal?a,1985-08-19,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Anal%C3%ADa_Almeida,forward
353,P-75772,Almeida,Andr?,1990-09-10,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida,defender
354,P-14428,Almeida,Hugo,1984-05-23,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Hugo_Almeida,forward
355,P-63886,Almeida,not applicable,1910-12-02,0,0,0,0,1,1,1934,"https://en.wikipedia.org/wiki/Bahia_(footballer,_born_1910)",forward
356,P-88203,Almeyda,Mat?as,1973-12-21,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mat%C3%ADas_Almeyda,midfielder
357,P-17215,Almgren,Erik,1908-01-28,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Erik_Almgren,midfielder
358,P-83449,Almir?n,Sergio,1958-11-18,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Sergio_Omar_Almir%C3%B3n,forward
359,P-84240,Almond,Bobby,1951-04-16,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Bobby_Almond,defender
360,P-63567,Alnoudji,Nicolas,1979-12-09,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Nicolas_Alnoudji,midfielder
361,P-59039,Aloisi,John,1976-02-05,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/John_Aloisi,forward
362,P-18120,Alonso,Faustino,1961-02-15,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Faustino_Alonso,forward
363,P-80682,Alonso,Gabriel,1923-11-09,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Gabriel_Alonso,defender
364,P-44317,Alonso,Norberto,1953-01-04,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Norberto_Alonso,midfielder
365,P-40490,Alonso,Periko,1953-02-01,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Alonso,midfielder
366,P-73924,Alonso,Xabi,1981-11-25,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Xabi_Alonso,midfielder
367,P-23003,Alonzo,Juan,1911-06-24,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Juan_Alonzo,forward
368,P-31090,Alston,Adrian,1949-02-06,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Adrian_Alston,forward
369,P-60629,Altafini,Jos?,1938-07-24,0,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Jos%C3%A9_Altafini,forward
370,P-58585,Altair,not applicable,1938-01-21,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Altair_Gomes_de_Figueiredo,defender
